0.000000000000000000e+00   4.763420000000000154e-02
5.000000000000000000e-01   4.763420000000179177e-02
1.000000000000000000e+00   2.258788857696198901e-02
1.500000000000000000e+00   1.025798750452001570e-02
2.000000000000000000e+00   4.540010080795150657e-03
2.500000000000000000e+00   1.992681760921976523e-03
3.000000000000000000e+00   8.820315112166279749e-04
3.500000000000000000e+00   3.988065403068089812e-04
4.000000000000000000e+00   1.863086521753511777e-04
4.500000000000000000e+00   9.096120634274227560e-05
5.000000000000000000e+00   4.687432384708495071e-05
5.500000000000000000e+00   2.542898568611786541e-05
6.000000000000000000e+00   1.439481963992676797e-05
6.500000000000000000e+00   8.427823058772984069e-06
7.000000000000000000e+00   5.060139158598386435e-06
7.500000000000000000e+00   3.103239904104696775e-06
8.000000000000000000e+00   1.942118790928811206e-06
8.500000000000000000e+00   1.239284376692193216e-06
9.000000000000000000e+00   8.056018656054383484e-07
9.500000000000000000e+00   5.328319069289460289e-07
1.000000000000000000e+01   3.580172727014526299e-07
1.050000000000000000e+01   2.439945323913666815e-07
1.100000000000000000e+01   1.683997394264305370e-07
1.150000000000000000e+01   1.175638072349297572e-07
1.200000000000000000e+01   8.295977472912454203e-08
1.250000000000000000e+01   5.913260965694356878e-08
1.300000000000000000e+01   4.254575392565843643e-08
1.350000000000000000e+01   3.088028683768415966e-08
1.400000000000000000e+01   2.259782363987792563e-08
1.450000000000000000e+01   1.666403292596907569e-08
1.500000000000000000e+01   1.237627400633837313e-08
1.550000000000000000e+01   9.253021524676874336e-09
1.600000000000000000e+01   6.961375401122007621e-09
1.650000000000000000e+01   5.268234545799525479e-09
1.700000000000000000e+01   4.008985238261784292e-09
1.750000000000000000e+01   3.066572443313423940e-09
1.800000000000000000e+01   2.357235389796357189e-09
1.850000000000000000e+01   1.820420631189980293e-09
1.900000000000000000e+01   1.412042398205147479e-09
1.950000000000000000e+01   1.099820189605546364e-09
2.000000000000000000e+01   8.599971709037685782e-10
2.050000000000000000e+01   6.749645028572620589e-10
2.100000000000000000e+01   5.315946641750049225e-10
2.150000000000000000e+01   4.200559553703460980e-10
2.200000000000000000e+01   3.329647797721259063e-10
2.250000000000000000e+01   2.647299141681410697e-10
2.300000000000000000e+01   2.110912842273112577e-10
2.350000000000000000e+01   1.687898071150333368e-10
2.400000000000000000e+01   1.353154172480262439e-10
2.450000000000000000e+01   1.087358737916162080e-10
2.500000000000000000e+01   8.756328838232987526e-11
2.550000000000000000e+01   7.064776176587700652e-11
2.600000000000000000e+01   5.710491107395810855e-11
2.650000000000000000e+01   4.624586077066156800e-11
2.700000000000000000e+01   3.752526499844197830e-11
2.750000000000000000e+01   3.051066603369753819e-11
2.800000000000000000e+01   2.485647045678690552e-11
2.850000000000000000e+01   2.028727966672661967e-11
2.900000000000000000e+01   1.658590586034686097e-11
2.950000000000000000e+01   1.358063893336981205e-11
3.000000000000000000e+01   1.113550609604189255e-11
3.050000000000000000e+01   9.142482208391540613e-12
3.100000000000000000e+01   7.515179422252894779e-12
3.150000000000000000e+01   6.184326224002391510e-12
3.200000000000000000e+01   5.094381986416488197e-12
3.250000000000000000e+01   4.200764128772251285e-12
3.300000000000000000e+01   3.467345942585564406e-12
3.350000000000000000e+01   2.864788345070500959e-12
3.400000000000000000e+01   2.369200263666039303e-12
3.450000000000000000e+01   1.961066863130018852e-12
3.500000000000000000e+01   1.624532806906348984e-12
3.550000000000000000e+01   1.346710000000086054e-12
3.600000000000000000e+01   1.117113062200814087e-12
3.650000000000000000e+01   9.272162848064586364e-13
3.700000000000000000e+01   7.700397610415369773e-13
3.750000000000000000e+01   6.398537707361018477e-13
3.800000000000000000e+01   5.319499301585465221e-13
3.850000000000000000e+01   4.424540675946378765e-13
3.900000000000000000e+01   3.681775577183283409e-13
3.950000000000000000e+01   3.064942901799515289e-13
4.000000000000000000e+01   2.552394110262047144e-13
4.050000000000000000e+01   2.126268123332897613e-13
4.100000000000000000e+01   1.771814010056099267e-13
4.150000000000000000e+01   1.476838153614536018e-13
4.200000000000000000e+01   1.231251853955502097e-13
4.250000000000000000e+01   1.026693495141403000e-13
4.300000000000000000e+01   8.562344944084227892e-14
4.350000000000000000e+01   7.141355498692950178e-14
4.400000000000000000e+01   5.956388504973729052e-14
4.450000000000000000e+01   4.968048951222269891e-14
4.500000000000000000e+01   4.143643073617068632e-14
4.550000000000000000e+01   3.455937176079924174e-14
4.600000000000000000e+01   2.882237018630021214e-14
4.650000000000000000e+01   2.403611900334855909e-14
4.700000000000000000e+01   2.004271842304438650e-14
4.750000000000000000e+01   1.671064159699336416e-14
4.800000000000000000e+01   1.393030088256230997e-14
4.850000000000000000e+01   1.161047949261867049e-14
4.900000000000000000e+01   9.675239255352451169e-15
4.950000000000000000e+01   8.061123824633507478e-15
5.000000000000000000e+01   6.715095209386339453e-15
5.050000000000000000e+01   5.592680515212920558e-15
5.100000000000000000e+01   4.656498178780562410e-15
5.150000000000000000e+01   3.875490494751407938e-15
5.200000000000000000e+01   3.223873186053839561e-15
5.250000000000000000e+01   2.680293226179255767e-15
5.300000000000000000e+01   2.227162136029251766e-15
5.350000000000000000e+01   1.849726954538557331e-15
5.400000000000000000e+01   1.535574100596742976e-15
5.450000000000000000e+01   1.274247116668208766e-15
5.500000000000000000e+01   1.056883086815150370e-15
5.550000000000000000e+01   8.760903564976157841e-16
5.600000000000000000e+01   7.257345000990316649e-16
5.650000000000000000e+01   6.007289370308951806e-16
5.700000000000000000e+01   4.968925317542964046e-16
5.750000000000000000e+01   4.107334987792810688e-16
5.800000000000000000e+01   3.393143203340332370e-16
5.850000000000000000e+01   2.801649326745991266e-16
5.900000000000000000e+01   2.311871926139993034e-16
5.950000000000000000e+01   1.906287545629854362e-16
6.000000000000000000e+01   1.570447866287073059e-16
6.050000000000000000e+01   1.292432566395061227e-16
6.100000000000000000e+01   1.062494231604721474e-16
6.150000000000000000e+01   8.725722607300065907e-17
6.200000000000000000e+01   7.159046518827056503e-17
6.250000000000000000e+01   5.868265623415953891e-17
6.300000000000000000e+01   4.805745158730674315e-17
6.350000000000000000e+01   3.931654702237327132e-17
6.400000000000000000e+01   3.213065022614059647e-17
6.450000000000000000e+01   2.622764477949372496e-17
6.500000000000000000e+01   2.138329524556538037e-17
6.550000000000000000e+01   1.741268608196392118e-17
6.600000000000000000e+01   1.416232547280532647e-17
6.650000000000000000e+01   1.150489627108319538e-17
6.700000000000000000e+01   9.334373029897374833e-18
6.750000000000000000e+01   7.562456054769818703e-18
6.800000000000000000e+01   6.116884508022219319e-18
6.850000000000000000e+01   4.938577057386473596e-18
6.900000000000000000e+01   3.979106268913900383e-18
6.950000000000000000e+01   3.198683600948408955e-18
7.000000000000000000e+01   2.564754443680096394e-18
